index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
548,0#2_2_7_6#6_1_8_1#5_3_3_6#2_8_1_5#8_5_9_8#0#7_4_2_9#5_7_3_3#4_9_6_4#4_9_7_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
549,0#9_1_5_8#2_4_3_8#5_1_3_5#8_9_1_4#3_7_7_6#0#9_5_3_4#7_7_2_8#6_6_9_6#2_4_2_1,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
550,0#7_8_2_9#4_9_5_3#9_2_4_1#3_3_7_4#3_5_8_1#0#8_4_2_6#1_6_6_5#7_6_1_2#5_9_7_8,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
551,0#7_5_3_8#5_7_8_2#6_1_1_4#4_9_8_1#9_9_1_9#0#5_6_3_3#2_8_5_7#3_6_4_7#6_4_2_2,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
552,0#8_1_9_4#1_6_5_5#2_6_3_8#3_5_3_9#8_5_1_7#0#9_7_4_7#2_1_4_4#6_2_8_6#3_2_7_9,0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0#0_0_0_0#1_1_0_0#1_1_0_0#1_1_0_0#1_1_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
553,8_1_1_6#7_7_6_8#2_4_4_2#2_5_9_5#5_4_6_3#8_5_8_1#0#0#3_3_7_6#9_2_9_3#4_7_9_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,92.8,Insane
554,2_5_4_4#4_8_1_7#9_5_1_9#6_5_5_6#7_3_3_8#1_6_6_8#0#0#2_1_4_7#7_3_2_8#2_3_9_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
555,5_2_7_3#8_5_8_9#2_6_5_8#2_1_3_1#2_6_1_8#4_7_5_9#0#0#9_6_4_1#7_4_4_6#7_9_3_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
556,5_1_8_9#4_9_4_4#4_7_8_5#9_2_3_7#3_6_2_2#9_7_6_6#0#0#2_5_3_8#7_6_1_1#8_3_5_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,95.8,Insane
557,6_8_6_4#8_2_3_5#7_5_7_4#8_2_1_2#3_9_3_4#7_7_9_9#0#0#8_3_6_6#1_5_4_1#1_5_9_2,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
558,3_1_8_9#4_1_7_4#3_2_2_4#7_5_1_2#3_2_7_9#5_8_5_9#0#0#6_9_7_6#6_3_8_6#4_5_1_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
559,7_2_8_6#1_7_2_3#4_5_4_6#5_2_6_8#3_7_9_1#4_3_9_2#0#0#5_6_4_9#7_5_8_1#9_8_3_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
560,9_4_1_7#3_9_2_2#6_6_1_5#4_1_8_6#2_5_7_3#5_5_9_8#0#0#6_7_3_8#2_9_7_4#8_3_1_4,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
561,8_7_1_8#8_6_2_9#4_9_4_2#3_1_6_9#2_7_3_4#1_6_7_5#0#0#1_4_5_7#6_8_9_3#5_2_5_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
562,2_7_5_7#4_9_7_2#9_3_5_9#1_2_4_6#1_3_3_1#4_6_8_7#0#0#3_1_2_6#5_6_4_9#8_5_8_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
563,4_3_5_5#3_8_1_9#4_9_8_5#5_4_1_3#2_8_6_3#8_7_1_7#0#0#2_6_4_2#6_7_9_6#2_7_1_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
564,8_2_4_4#8_1_6_2#9_7_5_1#9_6_2_2#5_8_1_7#5_7_5_3#0#0#4_9_8_3#6_3_9_3#6_7_4_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
565,2_3_1_6#1_3_9_6#2_9_7_1#8_5_8_7#4_3_5_7#7_5_9_6#0#0#1_8_5_2#4_9_8_2#4_6_4_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
566,5_7_7_5#3_9_1_4#1_8_6_4#1_4_5_1#2_3_9_3#8_7_5_2#0#0#6_3_6_9#6_8_4_2#8_7_2_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
567,1_3_4_4#3_3_8_8#6_2_9_1#4_7_8_1#8_1_7_9#7_4_2_2#0#0#7_6_6_9#9_2_5_5#5_3_5_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
568,7_8_7_7#9_4_1_3#9_5_6_2#9_9_5_6#1_5_8_2#3_8_4_2#0#0#5_1_4_4#6_6_1_3#2_8_7_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,92.8,Insane
569,6_9_4_2#5_6_4_7#8_4_7_3#1_6_5_2#1_3_4_8#9_5_9_2#0#0#7_3_8_8#6_7_3_2#1_9_5_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
570,4_2_7_3#7_6_7_5#1_4_8_4#5_2_3_9#8_3_9_1#8_1_9_8#0#0#2_9_5_6#4_6_7_5#1_2_6_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
571,7_9_9_3#4_6_5_2#4_2_9_2#3_2_8_5#4_8_1_3#8_6_8_7#0#0#9_6_1_3#1_1_7_5#6_4_5_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
572,4_5_6_1#8_6_9_1#2_7_9_5#2_9_3_8#1_3_7_3#7_2_4_2#0#0#4_8_7_5#4_5_3_8#1_6_6_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
573,6_9_8_5#3_2_1_2#4_6_2_1#5_9_5_3#4_7_3_8#5_6_3_4#0#0#6_2_8_7#8_4_1_7#1_7_9_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
574,2_6_1_6#8_5_2_1#4_9_8_2#8_9_3_6#9_5_2_7#4_7_9_4#0#0#7_8_3_4#7_5_5_3#1_6_1_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,33,95.8,Insane
575,9_2_8_6#7_1_6_5#2_1_7_3#7_8_4_6#3_4_9_6#4_5_8_1#0#0#4_2_9_8#1_5_5_7#3_3_9_2,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
576,7_1_4_1#2_3_3_1#9_8_6_7#9_2_2_1#5_3_6_5#4_4_5_8#0#0#7_8_4_9#6_8_6_7#9_2_5_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
577,2_2_7_7#9_8_8_1#2_3_3_1#5_6_9_7#3_4_3_6#5_6_8_7#0#0#8_6_4_4#9_9_2_1#4_5_1_5,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,95.8,Insane
578,3_8_7_6#1_3_1_2#5_8_2_2#4_6_8_9#2_7_7_4#1_4_5_3#0#0#9_4_5_3#8_9_1_5#6_7_6_9,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
579,5_4_7_2#1_1_8_9#2_3_2_3#3_5_3_7#4_4_1_1#9_6_8_7#0#0#6_7_6_2#8_8_5_9#4_9_5_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,95.8,Insane
580,1_3_3_9#4_4_6_6#2_8_3_9#9_5_1_3#7_6_8_5#2_7_8_7#0#0#5_5_2_4#2_6_7_1#1_9_4_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
581,6_3_6_7#2_9_5_7#3_6_4_2#6_4_4_9#5_1_5_4#1_3_8_9#0#0#3_7_8_5#2_8_1_7#2_9_1_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,95.8,Insane
582,3_5_6_1#4_3_3_5#1_7_2_6#4_1_8_2#4_8_5_8#2_9_9_1#0#0#9_4_6_7#2_7_8_9#5_7_6_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
583,2_3_8_9#1_6_4_3#5_8_1_7#5_7_9_6#4_5_8_7#6_1_7_8#0#0#2_9_4_9#4_3_5_3#1_2_2_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,92.8,Insane
584,4_4_3_2#9_3_2_3#7_7_2_5#2_5_5_1#1_8_3_8#1_9_6_9#0#0#6_7_9_8#8_4_6_5#7_6_4_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
585,1_3_1_9#5_3_4_4#7_6_7_9#2_5_1_8#8_4_8_2#5_6_5_2#0#0#6_8_7_1#3_9_6_7#9_2_3_4,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
586,7_1_2_4#7_9_6_9#1_3_5_4#2_3_9_9#8_2_6_4#6_5_4_7#0#0#3_5_1_8#3_6_7_1#2_5_8_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
587,7_1_5_4#6_2_3_2#4_9_3_8#1_2_1_3#7_8_8_2#7_6_8_3#0#0#9_1_9_4#4_5_7_6#5_6_9_5,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
588,3_9_2_7#8_6_1_7#8_1_8_4#2_6_3_5#4_1_3_2#7_6_9_7#0#0#5_5_8_1#3_5_2_4#9_4_9_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
589,6_3_4_7#8_9_4_1#5_1_7_6#3_7_5_9#4_2_7_2#8_1_9_4#0#0#2_6_5_3#8_5_8_9#2_3_6_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
590,2_7_2_3#1_8_7_5#9_2_4_5#1_5_3_4#2_6_3_8#9_9_6_5#0#0#8_8_1_6#3_4_9_7#7_4_6_1,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
591,5_3_4_9#6_8_2_5#9_4_3_1#5_3_7_1#9_1_9_4#8_6_1_6#0#0#2_8_4_8#7_2_2_7#7_6_5_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
592,9_9_5_7#8_5_3_4#2_9_4_6#7_6_2_7#5_6_1_8#3_1_9_5#0#0#7_4_2_1#4_3_8_1#6_2_3_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
593,7_9_9_2#4_7_4_5#2_9_3_5#2_3_6_1#6_8_5_3#8_4_5_8#0#0#1_6_1_6#3_8_2_4#1_9_7_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
594,1_3_1_9#2_5_3_1#2_8_4_8#7_6_8_9#3_9_4_6#2_4_3_6#0#0#8_5_7_7#5_1_2_9#7_4_5_6,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
595,8_7_5_9#3_3_2_3#9_2_8_1#4_6_7_6#6_9_9_5#1_6_5_2#0#0#4_8_7_4#8_5_7_4#1_1_2_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,95.8,Insane
596,6_9_8_6#5_6_4_9#5_3_5_8#3_7_8_1#6_5_2_4#2_1_2_7#0#0#1_3_4_1#8_2_7_9#7_4_9_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,92.8,Insane
597,2_8_7_8#9_3_5_7#8_1_3_6#7_3_5_5#6_5_1_9#4_4_1_8#0#0#3_6_9_2#4_2_1_4#2_6_9_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,95.8,Insane
598,3_7_5_6#7_1_2_7#2_2_9_1#5_5_4_4#9_7_6_4#9_3_9_8#0#0#3_6_1_8#1_6_8_2#4_8_3_5,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
599,8_3_1_4#3_7_2_6#4_4_9_5#5_5_3_9#8_2_7_7#2_8_6_9#0#0#7_1_6_4#6_5_8_9#1_2_1_3,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
600,8_7_6_3#2_7_2_9#6_9_5_3#9_2_4_1#4_3_7_4#4_5_8_1#0#0#3_6_6_5#1_8_1_2#5_9_7_8,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
601,5_3_8_1#9_9_7_7#5_7_6_2#3_3_5_8#4_6_1_4#9_9_6_1#0#0#2_8_5_2#3_2_1_4#6_4_8_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,95.8,Insane
602,5_8_6_1#3_5_1_4#2_1_4_9#9_7_3_9#7_6_2_5#8_9_6_2#0#0#2_4_4_5#3_8_3_8#7_1_6_7,1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#1_1_1_0#0_0_0_0#0_0_0_0#1_1_1_0#1_1_1_0#1_1_1_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,95.8,Insane
603,8_1_1_6#2_4_6_0#2_5_4_4#2_5_9_0#5_4_6_3#8_5_8_0#7_3_1_1#7_8_6_0#3_3_7_9#9_2_9_0#7_0_0_0,1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
604,6_1_1_7#2_1_2_0#3_9_7_6#8_8_4_0#9_8_9_3#5_4_7_0#4_3_9_1#5_4_3_0#6_2_5_5#8_2_6_0#7_0_0_0,1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,95.8,Insane
605,3_8_7_3#1_9_2_0#5_9_6_4#4_1_4_0#1_1_4_6#8_7_8_0#9_3_5_7#8_2_5_0#2_3_2_6#9_5_7_0#6_0_0_0,1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,95.8,Insane
606,9_4_5_5#6_1_3_0#3_2_1_2#9_4_6_0#2_8_8_4#8_5_2_0#7_5_6_9#9_3_1_0#4_1_7_8#7_3_7_0#6_0_0_0,1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,92.8,Insane
607,8_2_2_8#2_3_5_0#6_6_7_1#7_4_9_0#7_3_6_5#4_4_6_0#3_9_8_5#2_7_9_0#4_1_8_3#1_5_9_0#1_0_0_0,1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#1_1_1_0#1_1_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,95.8,Insane
